GeneSymbol	CellType_1	CellType_2	CellType_3	CellType_4	CellType_5	CellType_6	CellType_7	CellType_8	CellType_9	CellType_10
Gene_352	24.0672913944038	237.702985530833	350.758841614231	1772.08305249429	117.621480361587	278.636552816445	801.466119318268	819.215688593452	531.837973114486	40.4938129673962
Gene_353	725.328373419933	1781.17530831956	1081.28311643778	550.59361483009	26.1952100779939	61.8286528642604	140.372021411491	4895.27649417571	56.6258014654241	270.886115924435
Gene_354	242.674605629124	471.617982371285	688.471009376019	978.511028311025	470.083218279437	196.049456349	162.795337666491	662.848646474564	810.44762201288	57.2745476537241
Gene_355	363.527322172127	422.248437488426	334.915646940162	427.150336657262	223.182111406604	154.095847032377	70.8740187691282	251.738590470817	310.26877056621	340.259694323345
Gene_356	269.267320258083	632.783015489686	103.111985618071	140.119592706479	63.8991471021436	1069.89888757164	1135.56102006823	523.564187461473	226.368883903064	161.105007415224
Gene_357	288.01619902495	1671.84875730816	156.531121669567	954.423606904614	73.3772637598988	77.7487065275549	1243.34934675933	319.039241903969	451.89404965991	137.150964575054
Gene_358	170.218921504533	284.376307894503	1019.77440587783	780.363800285927	279.384282622241	79.4196676869104	91.2179335438264	618.686498683547	850.222711404849	125.707808329614
Gene_359	213.496645659663	575.09256677441	326.248542770485	184.716563620154	67.3729538190341	94.617035760592	650.251096540632	708.183967362073	263.691454865105	316.562762985604
Gene_360	91.716641669645	743.789305796184	90.8891804263207	2033.51817822508	22.3506183642122	120.470619237578	449.142978202501	114.363927441497	1088.08814435556	78.9883870861821
Gene_361	148.575479708651	1460.90048222569	101.966490471055	2106.032628115	36.1831890033347	392.107695659049	738.852372617783	697.48872280154	49.8641352369655	136.69279835788
Gene_362	751.619421044673	1213.67269748975	284.759737599043	1060.06261100609	124.131971405696	310.408349247661	46.4262230188522	682.26178564226	38.8939139071496	372.796471335911
Gene_363	209.150020182806	336.467393079654	400.570151461748	636.63326309135	292.061168368245	286.615240443849	68.31591739969	458.758833043449	172.270258170014	184.717651157204
Gene_364	40.1324666984388	152.960631698495	44.4908530583849	607.206736652825	53.01395809516	550.275877445527	1043.49626749405	59.6963758006231	462.263989866051	850.496917664714
Gene_365	138.138690267073	791.096729045577	1066.45511625702	1220.21542640113	39.9811460153026	63.26346513327	585.838047448762	3932.24184398611	194.510296918799	122.490960411666
Gene_366	2182.79669655261	5123.5889107227	438.947564594781	266.330141215567	106.330016385629	37.9250523151156	349.84806939309	1119.75490863763	189.147173466807	136.728643824388
Gene_367	163.475800074792	234.002644710527	124.434611865555	588.358660118879	221.621054965253	1168.52292319286	121.122180946533	178.037841481009	168.723529531922	363.779071649036
Gene_368	502.419645909138	1731.84597037589	1777.72330220478	2655.23076413977	275.374537061269	8.9323887561557	162.341417655905	1266.03360727607	429.384009879572	124.913976784355
Gene_369	28.947363809034	108.697781495395	743.808357408386	1367.47734949971	130.747209300114	216.265212925932	192.844213047251	1037.3647259343	267.341103711967	144.499499929967
Gene_370	69.162773123272	271.444142687323	119.553053221558	4722.00236510148	256.593569766416	257.680459567974	148.453280214536	94.871145873997	140.944312801798	567.946599523721
Gene_371	98.676832694664	394.946287284948	491.487732498967	1976.37788187263	203.918885334908	87.1057219867561	81.1340083116511	336.770522661401	626.45596268175	51.3500757451901
Gene_372	356.230442097414	1429.92725172502	355.497216696254	604.066950256579	27.0824262390518	103.00851697222	481.709079218204	1725.64951899105	70.6092375512535	364.089664898239
Gene_373	400.058603192757	1107.0631753519	798.122988567943	421.723277751705	235.61393733257	166.11749841858	168.798324970443	2175.69800399387	201.41571527967	38.2546977017927
Gene_374	201.092739761846	328.558880491764	627.189936366383	435.160374302927	377.287737425154	197.400065356471	56.5559991787205	604.975198516819	296.071697506512	85.6783360450368
Gene_375	52.8974812885809	77.9231959071107	3811.67808096259	1648.9245334158	215.224712635252	77.4655166207768	44.2599247100948	2088.03002683726	634.189429617099	123.514596127005
Gene_376	248.106714546101	1379.67459938251	431.28913825172	3872.0308849937	734.341839203618	107.260780553033	149.671876301315	719.260733212315	73.0435046037577	81.2518599008139
Gene_377	11.4130248985328	67.3749248166362	54.4017824411205	1085.30930073671	35.1800133769406	1881.83028290198	521.855852604963	132.775847249555	200.500864607957	365.500325881194
Gene_378	649.816839309398	1247.73228587117	923.200803272281	553.910932725311	481.519897839671	232.976548142527	201.410529966312	3305.41037845703	65.6231165894382	122.908237200311
Gene_379	170.108440606741	748.944425548993	259.649205629221	659.614721857535	34.8679094739062	261.810555338376	532.119195385433	1227.55402506099	102.599411368674	203.801049140647
Gene_380	329.416496367411	1383.20366380552	204.661276426066	602.768784219517	22.4876401516835	52.3342123950008	773.660961821432	341.629411148655	887.681355382598	170.569183276023
Gene_381	82.2318134232699	119.461430715408	272.12826939836	175.509464344353	102.782842032314	515.444283497729	273.547239697361	554.891861014648	112.929863461899	770.038413671696
Gene_382	205.634388610712	243.626112817204	864.464101306948	933.084515933793	160.269333093034	99.7099217499472	22.4410540127748	516.924290914447	245.080372216292	310.510472064478
Gene_383	77.816712035104	315.224559968241	795.140977580631	1653.50443797057	60.7857718307727	57.7545443312863	127.861957765514	694.603003596214	826.215384921459	68.8347473023622
Gene_384	188.273606202574	735.165358560625	345.119242805114	1855.95335006914	102.919719842358	118.934618067992	228.57350636255	535.211633348524	253.399510771842	150.253553514421
Gene_385	87.792821935865	637.213786827652	492.437952854821	1720.63399851976	51.0662177729387	36.1496699811085	366.910371143795	600.768737427191	657.963627519525	64.5174773226829
Gene_386	159.988137166909	896.2404921688	900.01360447676	1010.67961962023	87.1007807929782	67.6686040636323	248.523968232208	2757.91666962205	106.999844035413	61.3393811430256
Gene_387	23.2950870417751	72.8752882041215	240.627386356717	352.971032032775	131.332009013151	798.100014752251	756.648735457181	466.884456674297	442.100780278394	188.53355292889
Gene_388	72.3188727429538	187.148229129478	573.113661070501	207.679350749494	64.5170779710575	86.8910641561271	218.114775845022	720.63766783632	403.855415352783	229.6265054157
Gene_389	76.7474146656562	643.758391932319	666.603369359488	1629.32583599647	161.875690614792	83.7213679871634	1353.83659156044	1693.75686495563	427.957111328135	57.675628957373
Gene_390	123.021223518168	91.359718512742	1001.64664471512	118.186085985758	342.659920697058	191.908018888925	51.6166851408464	776.165095560271	221.000994871182	496.033596185712
Gene_391	592.109934222525	743.160031957818	1505.74408009326	286.046482516381	256.185133201974	814.772606685244	156.061818541342	14198.9454239776	18.2596203118607	128.580753721569
Gene_392	435.392600463917	577.133616069621	2034.25293423188	289.204616523783	307.868526769525	29.0660246409281	48.055287068067	1187.22234305971	816.215368860878	51.4661337608242
Gene_393	136.377726071464	610.329276414221	243.766857882146	2440.20523884879	98.1118909610769	276.448290805054	170.937571401243	539.199156147088	109.556047503007	134.652407597161
Gene_394	485.302303206254	883.344115319528	1003.96824618395	1829.15221629709	349.869825885355	42.8570705703446	37.6670239726078	606.361706974483	312.305330537181	126.720164241999
Gene_395	525.411292439667	560.822812480703	5634.34715763101	1213.33390076264	147.156565718141	21.6326301005992	19.295888262403	3829.86838052276	348.753586723735	116.765423987892
Gene_396	267.816352447872	310.948124923598	468.615891083472	365.086313427868	1424.01822726121	110.326415567135	124.565894628631	397.23903322263	49.9986148993188	1462.03037565224
Gene_397	76.7744949495837	148.63796997511	164.401105803209	215.43566935993	229.688542992186	1363.5142210259	379.807173436996	534.758697734891	57.3628775459281	528.424053712245
Gene_398	109.926998445617	107.097830503562	758.927601836196	312.025078706121	267.711612057189	118.927205911597	148.752089714145	509.618733422457	292.615071921734	1035.27178054979
Gene_399	1322.84115984987	2736.55497826128	265.685611144291	245.918289254565	142.977547898933	51.4419525841102	297.05833358698	635.161436768282	53.2471057980939	550.631340544619
Gene_400	334.980683674803	236.778134202613	940.025286804053	80.6116657118965	587.34813118388	185.798497643544	87.418185816752	662.498683928208	997.667733602421	89.1018709218255
Gene_401	390.548639157416	1238.14307164643	905.613973873189	1901.33638842433	164.177447308679	74.2343216045251	78.8977853579036	1423.71849239326	188.74205953139	62.4027210117823
Gene_402	76.5874528120736	176.486962482422	77.1760528790525	344.894973197874	171.000154447628	5264.98033975216	405.799188828236	505.676878525174	21.2862173785004	578.995470199851
Gene_403	80.0370823883327	263.82742691716	342.967974298026	868.473888161107	183.665015357091	423.383797086687	251.398012476547	577.289367272384	406.183345629446	68.3567961883192
Gene_404	447.949986990422	289.573347822207	604.923560545167	420.864971477997	252.965648620953	588.019769705426	25.8992585834731	945.956335262348	61.3210512121338	611.829142873642
Gene_405	160.92277041822	1122.33124389138	143.551902036953	1065.26846249559	33.7932303003344	394.707640438929	547.082895289731	868.897040057134	76.9278372796365	102.840887077177
Gene_406	537.260470102079	1121.0287142848	529.426426393099	56.6516839521904	122.046809172004	80.2834716479991	1179.26989023815	1705.15155750975	310.190778090328	161.103118516359
Gene_407	569.736929538627	1205.95964363487	567.551263134538	859.307361928811	147.776059518538	56.423843431687	88.2341995743488	764.336180507983	114.304398154937	271.613342729322
Gene_408	227.652093335582	253.669951445432	55.8978172580927	160.925406098727	81.2369183452365	1379.31053989632	256.811111004396	106.126538363276	162.345953413776	920.343016132504
Gene_409	368.379846031146	706.575014013658	547.872478370088	1404.56563522124	192.48591417598	281.47251947411	68.9581965102337	1105.05901804195	91.0884175900458	203.074087854628
Gene_410	44.5667963704495	127.613741299675	68.5490647540595	167.268846892986	39.5101955998706	2282.30900121991	706.840490228404	316.496779695039	109.681464541828	474.149271530404
Gene_411	333.373525741978	1330.7218361912	103.245211090101	296.277692505529	45.1514120780427	76.1516053729795	559.943180401464	163.812348962944	442.251356308908	216.30861483784
Gene_412	510.859375124579	1062.7392238493	126.885333094134	864.591227688361	789.312119165832	652.267251851566	103.884922759522	281.467088581414	31.0343424717656	247.611870365203
Gene_413	165.62307836052	1033.84339953371	275.643495437994	738.95128580336	46.4806045375723	150.639972347998	506.875695630002	1237.22309471127	88.1502155954959	148.530704794972
Gene_414	23.1765769834646	59.6426197038381	976.48144533226	912.192597187329	650.5939248499	1923.8672944732	221.874455931543	3479.85126380742	60.7438618490985	111.524738523756
Gene_415	396.467207092216	534.943849382991	601.457958724504	66.6003754489443	297.437386534246	40.4710090501195	371.935616588734	433.14166108535	1306.7046909229	159.340613214998
Gene_416	169.341305856146	498.74091893482	473.396617912277	242.21718745859	30.8383832854155	283.278027390509	264.107802700308	1458.39395839885	599.050852155492	38.7777335242392
Gene_417	196.752617593316	414.09804682696	930.941945804708	947.240642612911	228.513382079952	369.544058417088	165.666268115991	3310.07195365885	48.8305334484741	226.349896184078
Gene_418	81.4694435684737	348.19860680714	351.533021192978	3693.27180502488	233.374647388208	135.458688932534	39.6293666704444	287.676797799855	132.504148819059	110.571321146751
Gene_419	66.4210873351331	491.291594156948	113.649402836122	1129.86167725911	48.9299751873824	221.137462508015	891.600361913976	256.292111287654	343.289286664445	142.426354927152
Gene_420	382.497757584078	402.704308842861	146.780320070694	79.3772889769526	166.19390718577	94.0534570398864	243.314756962185	137.251003433161	130.087499662016	2375.74654660585
Gene_421	311.978686098737	806.862941813771	468.103712360734	409.660902882595	97.5845645755176	18.4395775771607	124.913724804409	208.424945841737	1813.40074388113	96.6325628633674
Gene_422	158.930162463204	319.344685499639	317.750226041207	853.305007574022	192.394070961917	254.714636561284	108.473831302294	378.529884861907	189.326616847223	322.771920120171
Gene_423	509.639983657851	1463.78041963713	262.217890398754	462.141991335112	130.520569791487	66.6493425346229	280.368135687869	508.052054019988	93.7734386114905	411.731613011477
Gene_424	142.578531508094	478.825296287673	318.497619347964	1467.9076080519	102.664802424005	85.3901626873174	221.094540443839	286.256337674579	540.76417344085	196.326796268057
Gene_425	117.543179455802	232.206944559925	398.307784858456	1507.16872226157	406.347850621827	189.25135391344	97.475687754092	408.09543272979	64.7112988907645	846.712234005451
Gene_426	54.5042677155771	40.1844959918486	1680.60924444576	169.513731702038	260.205367155017	281.775088038142	116.730663185361	1447.67816855145	448.490503264885	537.670557163402
Gene_427	138.215413973027	284.872838113612	1443.9023759593	862.337810720003	153.131064684536	66.4934146041025	101.121967778211	1250.11049484068	606.17865135956	123.965475146364
Gene_428	245.89292294169	991.070621290276	253.376493453722	2619.74099485292	75.7479426955628	360.399521163652	109.420978786993	629.645557964927	147.671943577003	47.9291576767818
Gene_429	1127.6003708505	1286.06140258489	1243.84228020528	805.400698574676	458.358187911323	10.4518920684715	45.8755795622004	495.384690326001	239.599711926882	551.666141361661
Gene_430	159.572255963843	3334.48181910192	44.2823788373477	8438.34790219258	17.4534362703395	202.406375356207	761.338733922081	241.806649572265	59.9745841296717	111.551863353134
Gene_431	29.1997229502367	54.0293772212176	402.011238395924	952.202055879331	413.890258110458	1122.03642528458	211.834387018077	489.570218509095	278.125667273298	254.793282888837
Gene_432	61.1311473069065	207.087537517878	345.265266834739	1568.46399518589	116.746125074021	271.383654664894	305.572849040603	845.910726247199	43.2803925202796	1067.01083651092
Gene_433	338.946016759352	1023.55805059693	396.800812790859	604.290117275687	91.0842388375427	108.079662107774	279.124270204415	1351.76014494236	38.2195152489122	581.053400754936
Gene_434	223.484107094723	697.95825589995	94.0193392483737	144.768411819857	56.9984052178323	181.724880218937	598.826423660841	180.393563598541	379.381168656089	235.084492207455
Gene_435	193.886672596018	579.799228715608	428.585363091806	591.276411071612	90.7853943760449	86.3537661256199	265.122682009838	576.403052154139	464.567945791164	161.312234139838
Gene_436	95.2103892731269	198.763329762706	35.2675066096696	149.112698283864	63.1909514081113	437.590622630247	644.440607708318	39.629489467342	380.850519143512	1697.04093576375
Gene_437	172.698591326968	255.752294133839	164.401531155126	240.953669253043	405.435171294579	354.24768192691	361.36292607617	234.272098760811	98.1402263458218	1160.33863803733
Gene_438	75.6885156665204	329.936227925936	99.0279371795282	430.922550606648	99.4643779748446	188.090025671362	1031.5064535509	129.757246239878	617.877358078785	387.347453639028
Gene_439	84.9898323891026	217.295703204171	267.426196428595	536.561304591475	89.030124195369	551.074816957831	190.587922094464	521.535626004403	280.566962397787	148.683749741105
Gene_440	245.901492685749	1020.8515934247	623.690768622423	1277.10167988593	171.03461215792	297.592787260769	257.613325221701	2530.31996141174	121.372470747533	44.6330626330589
Gene_441	74.6688860818435	270.901023830242	169.281325700539	481.25093964256	183.103791492462	239.908883037579	365.13331429479	210.072154772613	374.741908864063	169.721756539813
Gene_442	169.134410042823	865.264472062656	99.3618356670498	781.144477289359	53.2970488369489	183.473628155567	427.465587347243	193.560820048063	283.199930875991	160.948063425256
Gene_443	238.461886448106	643.609495171194	1396.56559169636	959.68227585575	29.2292562228221	80.2654937954288	231.914666729117	4492.58953458507	144.829387526755	197.087035123665
Gene_444	71.9803753486017	234.654462679752	195.087071205468	354.364553345675	188.167036706325	982.391630665463	1042.98561286217	983.76959744375	54.6187700338582	405.944572234567
Gene_445	351.552871639669	263.483753079418	660.515808742702	166.349965298407	730.376918444377	131.530402862749	94.1353698040542	474.91785171473	205.851100123692	480.699356950213
Gene_446	106.034265262932	390.743341058507	221.030569104378	571.432348026831	141.728687388575	261.847952817765	242.033554113186	326.295128148104	434.960074714468	81.4121875826839
Gene_447	187.705901201027	268.451040027226	783.349986753465	1281.66042000167	154.438567669514	106.028057691976	70.7900332562673	710.239219121685	148.276680389291	596.648918360424
Gene_448	134.146573967967	300.728468728534	253.309518074148	146.666443655902	71.2029711957023	235.944260478933	280.899050910908	578.298051993272	145.859422442775	366.451887337613
Gene_449	314.200052432185	379.560797951637	1116.99644574619	307.517641325287	399.958084276643	178.258841566629	155.31786656057	1473.93638606326	405.047529438729	133.55143410075
Gene_450	49.0688007263619	614.909466247141	390.204855362554	6039.82226132115	77.937956549157	112.236428375761	623.416228393631	996.765804670487	202.816980726071	55.8552769540905
Gene_451	236.749476627844	117.929614503837	484.2534109831	86.4891037052439	2471.78670732602	248.9440888905	41.7256467435999	232.304768532989	120.213106852008	998.680932258092
Gene_452	228.992149477397	380.872594268649	358.170898224725	246.096448576741	526.577039306674	144.166884233623	190.921382103715	375.473339948086	192.099230985912	320.524690630538
Gene_453	85.9523755385244	131.976663444812	1013.58325904815	106.038647700134	599.609200060531	177.443395616063	97.4833495764403	1012.47605308104	342.33403538819	90.6311982814606
Gene_454	304.670276282847	462.240957200941	348.399603239838	272.947840368954	188.073813074649	257.490194747556	107.625834886526	594.040971407984	121.966586671906	267.575664654582
Gene_455	565.478529511083	3141.14663215374	160.940314539023	12957.1537623491	79.885631810031	59.6206656226462	103.670270698222	201.570511091563	95.1679806608789	202.403756973205
Gene_456	408.49186047923	558.139475715591	686.81318476111	199.65840367119	94.3839364966796	103.337959730581	142.104119266487	999.823718773345	368.139714092762	193.198576634408
Gene_457	71.6946058451763	947.905615949906	64.0620298414395	3218.20608285607	63.8931938502859	223.746211005432	983.081085622513	176.467649407111	156.452434967169	151.72231535547
Gene_458	130.681293349834	302.530954227293	670.277882932278	496.035966006465	116.738583064754	272.053894316343	207.864107290338	1371.73307297809	319.12448142752	88.5309283171263
Gene_459	199.978401456537	191.982886567591	112.926291494977	135.289652504413	105.308911134787	785.730607416139	372.686362805183	243.079018605826	77.7512951612647	2286.77400554756
Gene_460	196.158073710455	686.713158208918	230.022197097777	949.49314846835	227.17235503315	60.3796822215689	169.199337067747	265.799759758355	64.3538123447231	712.654882689718
Gene_461	76.8548213559998	222.987638053955	611.31097842975	658.242723935501	79.4131098439846	179.943496620488	486.277940676195	1295.36375290723	254.430547516373	283.663036529703
Gene_462	318.871473032317	707.857511937519	151.14559618619	536.165007631926	159.465332508304	469.786692804949	278.446465332364	296.646253891128	263.587408441096	169.486215799131
Gene_463	109.615257068555	132.923970688075	427.476982230632	194.668365824199	204.020177541118	848.347531507499	241.699681428368	674.028864470285	631.058804044202	123.340275827137
Gene_464	51.6797875769527	40.0289549377677	5597.78962822914	695.306263756588	1467.0510992087	27.4492927739106	19.6588402601892	765.391586440991	1364.2478818834	286.033318812377
Gene_465	275.125362999529	181.979738876121	2228.60256846289	35.9865669672544	1304.76908225018	5.1492719398069	65.9088075646988	155.19859232272	22095.5165371879	102.120768215152
Gene_466	88.7303446850761	262.596627262151	715.979956931369	1175.78520472031	92.1487576210277	273.084171468111	310.390023572875	2429.66431949857	59.9494775451384	353.909312094
Gene_467	199.367291453222	286.874823866564	328.535545957273	182.023287849634	428.182183135799	583.303230345359	159.820668407175	881.345211482251	40.1738119272827	476.036371755414
Gene_468	529.218308554398	821.259056005802	1113.77304949168	292.145115654105	321.198433373609	29.2612460083782	47.7366001710601	840.687597250568	238.987725353933	154.354506368388
Gene_469	453.883264342547	1238.36066059266	2103.74839318818	3182.06346015928	111.479850591903	14.3281258392235	30.7157602842068	1003.26727891523	1344.21499232271	31.8290981793862
Gene_470	65.9440220030354	301.341137518259	339.7650464257	353.765725946271	122.464669340316	67.9021298692095	378.91825649156	278.404073311458	1511.80160767267	60.0136808994787
Gene_471	210.023036426232	480.241295574487	668.250062800894	531.446081709603	223.501935969287	41.1676586174419	70.9912060409391	463.269308584357	294.339131056756	162.517469676012
Gene_472	325.737922315089	536.731902269025	542.108511984686	223.555773029675	297.384763634581	76.7836630799056	150.09983543297	612.063261964879	190.651603424915	308.814432286843
Gene_473	68.9303789394952	338.554626648855	97.3420781834764	1266.50578889592	164.727325932167	385.105558205258	194.252182721671	187.564077957884	51.5015797599733	475.249354955151
Gene_474	545.688534476742	806.179474230844	1733.16254952399	730.565203906013	383.835280942635	46.1806029166173	54.8011842042879	2142.85173107361	82.1709641706275	274.260411546865
Gene_475	142.808693593087	415.709801453858	168.526086203632	379.563194407779	421.674099353008	167.607091038772	412.94703579275	177.488326940509	310.525303499603	247.52891513296
Gene_476	42.2859733311511	58.8453566564539	539.873834738423	442.415839141953	246.661971659435	442.987832906408	111.865202319854	613.931007777407	123.112300471193	686.459101762126
Gene_477	69.6347340129484	75.4727245611015	1443.66161688406	194.964748548832	744.291399415585	68.2371335754202	95.4012337219014	722.644164598192	281.97651566279	656.885397464712
Gene_478	134.122762554157	152.659137727396	1118.22436405954	253.50396151853	856.677899856829	480.06794514301	35.9897970356126	1519.59710930523	114.689748019795	105.049948831415
Gene_479	153.634087706102	403.892613608011	743.48621617504	1044.85058667596	168.812713215871	106.529770089927	106.470174389836	511.46500896435	2112.93321656924	27.9933853944782
Gene_480	357.798224413169	1200.07789213467	168.565535130316	7500.45632686995	65.6201084017209	79.6826033631223	99.2001581488421	149.812843249548	165.272019738829	598.688763415383
Gene_481	61.32415054916	133.264403857064	69.0364119675017	210.378197934704	85.0252284879249	2292.86363508249	1227.08713256383	247.42549270144	155.341105785329	688.797274490721
Gene_482	370.601187202456	871.933783735011	1962.2149492338	135.868026106777	447.100533801071	21.6567877369566	483.375999171426	2609.47568350132	586.64903821009	82.1071785540982
Gene_483	159.89119875859	267.200698083139	378.468040362234	429.199732386745	413.491991116212	354.410365245579	131.928840630179	636.904876177092	70.5794419836352	428.551258923866
Gene_484	153.725893276785	145.156065676891	882.684422920893	107.678568212632	388.422897003453	435.273049646736	92.488293722476	1120.17231296612	416.753925863673	84.4998852597005
Gene_485	129.303257114515	266.817012347708	189.804763699581	545.72885199862	329.857990611966	380.453849412085	475.631941473977	368.766933467522	65.2837335042677	1522.27333396142
Gene_486	182.307103853836	2089.62314515426	64.409955398874	2044.9727260377	48.7900129970829	86.6072912553728	1238.92171510017	203.414797000921	77.6972603083705	392.481375908315
Gene_487	37.1647644657517	224.880196939365	905.920901411395	1496.96083132568	53.286935027481	88.5424816179321	170.835651867724	1642.3076421495	236.878330326207	105.789547451723
Gene_488	86.4517034689453	197.243847391249	889.471926505096	784.833575515663	164.704559241254	178.109912652671	159.567849480743	1023.14378043657	573.04099396262	104.913049155422
Gene_489	379.790307062973	324.61244688635	3612.4368802059	247.920763770074	241.029505116214	173.412725512331	62.6610042311648	8923.20183092701	91.7422404133933	186.062466314012
Gene_490	948.192452013478	731.914836967841	395.722214103878	64.0229047506816	270.783867237483	151.387063691475	260.804469016658	553.140729708955	341.174740375668	417.41713456236
Gene_491	327.442885213276	707.149625424451	217.661813927269	1012.15262604521	353.36721549792	136.187811813135	90.7827313808514	168.769537988101	248.14556585807	226.456349131871
Gene_492	302.764131020514	165.935699282316	132.140038890994	153.222260820146	834.364348265721	455.212030179934	44.82158877468	52.0912539607209	308.323395500205	920.863465667718
Gene_493	982.200748509108	2158.21354742531	495.148481509756	426.434580621674	83.690560022897	171.438313100862	219.570516762037	1409.22266325155	411.342413240841	42.2303100689668
Gene_494	72.630415739474	96.20553928094	345.415022632502	32.6481174461496	163.552702299058	354.306321543595	538.593819391132	571.01342347379	425.288414983122	338.983739886637
Gene_495	364.651897351889	900.372072570335	138.577125829857	1326.13706049862	294.202928313422	80.4482697335257	109.459732579432	118.726315716478	62.6396735301366	1106.67484022647
Gene_496	87.7050602689902	126.800513287635	263.327403580229	344.944438667701	101.147031460895	213.940180836528	131.957424011501	217.939998193237	298.819764714188	1007.04792731368
Gene_497	124.065930563562	536.226574012362	194.853560793328	1129.51953761812	179.655565942843	146.749421544251	206.478935063327	193.803811383981	500.237308079778	82.0703692518006
Gene_498	1088.58988643956	1688.89621571584	176.147534701322	438.373859675819	120.563577582915	269.917210113288	206.106116424719	459.223261923986	90.9910735406266	522.804484758495
Gene_499	101.391604431527	236.577481136354	166.62685553905	662.065732950019	223.895968407954	271.606335487545	243.5262445446	161.164470643262	277.624013236208	384.709888839858
Gene_500	281.862432972178	213.927067341344	221.536311859125	190.104125094758	653.557445413172	438.919722489233	216.428291105825	202.212907416875	215.363414396927	1153.11987993733
